customer_id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,name,occupation,risk_rating,is_pep,avg_monthly_volume,volume_deviation_pct
645,63,64,1957,2,Female,174 Catherine Boulevard,33.91,-118.23,$13075,26661.0,42667.0,750,5,Rachel Lopez,Engineer,Low,False,2951.0533333333333,0.32825625445407147
227,48,66,1971,9,Male,496 Hill Lane,44.96,-93.26,$40364,82295.0,1555.0,736,4,Shelia Roberts,Sales,Low,False,8386.43,0.22288304271219397
84,47,68,1972,9,Male,23068 Park Street,36.49,-81.5,$12630,25748.0,41455.0,738,3,Edwin Morrison,Teacher,Low,False,2825.81,0.31698462016467305
1684,56,65,1963,11,Male,27019 Madison Lane,36.34,-83.28,$13668,27861.0,108313.0,782,5,Frances Gibson,Nurse,Low,False,3068.1749999999997,0.32149240874340473
745,18,72,2001,12,Male,293 First Boulevard,34.06,-117.17,$23820,48561.0,0.0,752,1,Kelly Small,Student,Low,False,5233.1033333333335,0.2931620024299336
1508,66,69,1953,4,Female,8929 Essex Drive,39.16,-86.52,$19125,38999.0,64875.0,747,4,Jonathan Nelson,Retired,Low,False,4042.878333333334,0.24399446139644626
1158,62,66,1957,4,Male,1569 George Boulevard,35.78,-78.11,$16239,33112.0,56040.0,716,2,Erin Simon,Sales,Low,False,3568.498333333333,0.2932465571394055
1427,34,66,1985,10,Female,326 Elm Lane,35.19,-80.83,$49477,100880.0,210445.0,770,1,Michelle Smith,Engineer,Low,False,10068.716666666667,0.19770618556701036
352,22,65,1997,11,Male,32 Valley Drive,34.21,-119.18,$18175,37058.0,50548.0,680,2,Edward Craig,Student,Low,False,3841.6366666666668,0.24398618381995787
1948,24,58,1995,3,Male,4132 Norfolk Boulevard,38.95,-76.95,$23166,47234.0,89154.0,685,3,Levi Fowler,Student,Low,False,4988.845,0.267437439132828
724,45,72,1974,5,Female,819 El Camino Boulevard,35.97,-96.76,$17237,35142.0,107898.0,731,4,Jeffrey Murphy,Nurse,Low,False,3762.543333333333,0.28480223094872226
543,43,65,1976,3,Female,742 Lake Street,43.37,-124.14,$15069,30721.0,49961.0,749,3,Brandon Holden,Engineer,Low,False,3297.183333333333,0.2879203150939096
1559,56,67,1963,12,Female,607 George Boulevard,34.05,-84.67,$28862,58846.0,126806.0,746,3,Timothy Smith,Engineer,Low,False,6017.678333333333,0.2271376134316691
1199,29,68,1990,6,Male,704 Eighth Avenue,42.93,-75.38,$19161,39069.0,63884.0,720,2,Jeremy Adams,Teacher,Low,False,4268.93,0.3111971128004301
1745,20,65,2000,2,Female,8643 Lafayette Boulevard,33.94,-83.99,$24252,49449.0,30723.0,728,3,Kevin Berry,Student,Low,False,5167.961666666667,0.25413132722603105
1950,39,73,1980,3,Female,63 Plum Street,36.69,-84.47,$10942,22312.0,39445.0,720,5,Ian Young,Nurse,Low,False,2427.47,0.30555934026532805
1397,32,72,1987,4,Male,5381 12th Boulevard,36.88,-94.87,$17845,36388.0,92949.0,710,4,Julie Moore,Nurse,Low,False,3958.771666666667,0.30551995163240636
873,52,68,1967,8,Female,65 Fifth Boulevard,28.24,-81.28,$22086,45037.0,31792.0,710,3,Tammy Barron,Teacher,Low,False,4693.091666666666,0.25046295268334906
1728,47,63,1972,10,Female,2614 Eighth Lane,44.35,-89.07,$18937,38615.0,74337.0,601,4,Melissa Fowler,Sales,Low,False,4104.468333333333,0.2755048556260519
299,40,61,1979,7,Male,196 Plum Lane,40.84,-73.87,$13845,28229.0,55675.0,622,5,Holly Walker,Engineer,Low,False,3084.2383333333332,0.311093556271919
1742,58,67,1961,11,Female,444 Maple Avenue,40.05,-86.03,$24638,50232.0,1218.0,751,4,Karen Gibson,Manager,Low,False,5220.298333333333,0.24708512501990768
1004,59,66,1960,5,Male,868 Maple Drive,37.2,-87.17,$16847,34350.0,61639.0,705,3,Jacqueline Miles DVM,Engineer,Low,False,3645.221666666667,0.27343988355167403
301,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,$25654,52308.0,135319.0,679,1,Rebecca Petersen,Engineer,Low,False,5506.68,0.26328974535443916
1011,27,66,1992,8,Female,2058 Spruce Street,27.75,-82.64,$15724,32061.0,58904.0,676,1,Melanie Larson,Sales,Low,False,3391.706666666667,0.26947007267396533
906,75,69,1945,2,Male,6930 East Lane,40.57,-112.33,$21749,21154.0,5764.0,705,6,Kelly Rice,Retired,Low,False,2329.2549999999997,0.3213132268128958
110,52,72,1967,10,Female,31204 El Camino Lane,30.26,-97.74,$25594,52186.0,42852.0,737,4,Thomas Rodriguez,Engineer,Low,False,5448.158333333334,0.2527861878664778
1073,43,70,1976,5,Female,967 First Avenue,41.19,-85.7,$17294,35264.0,70328.0,770,2,Stephanie Harris,Teacher,Low,False,3703.8466666666664,0.26038339382940096
705,84,71,1935,9,Female,136 Hillside Avenue,37.91,-122.01,$42234,79870.0,4031.0,609,2,Carmen Bond,Retired,Low,False,8126.196666666667,0.2209134844121698
820,70,59,1949,12,Female,669 South Street,41.7,-70.3,$26762,41902.0,29713.0,633,5,Michael Love,Retired,Low,False,4539.3533333333335,0.2999914085246529
1188,24,61,1995,8,Female,66992 Second Street,36.3,-115.24,$31374,63969.0,128412.0,626,1,Steven Griffin Jr.,Student,Low,False,6664.961666666667,0.25028591974237535
1128,47,68,1972,7,Male,208 Park Avenue,44.53,-72.0,$16976,34606.0,23909.0,680,5,Jason Elliott,Teacher,Low,False,3804.2000000000003,0.31914696873374565
1479,32,60,1987,11,Male,335 Main Street,33.72,-84.42,$13059,26631.0,33950.0,805,1,Megan Parker,Nurse,Low,False,2919.063333333333,0.3153377642596972
1594,39,64,1980,11,Male,532 12th Drive,27.98,-80.66,$17645,35978.0,49366.0,643,3,David Smith,Manager,Low,False,3741.8783333333336,0.24805547834787928
1485,64,69,1955,10,Male,1350 Lake Drive,33.41,-96.57,$24402,49756.0,89743.0,618,4,Benjamin Henderson,Engineer,Low,False,5081.703333333334,0.22558967762681892
1390,37,71,1982,6,Male,691 First Lane,36.17,-86.78,$29868,60897.0,85771.0,850,3,Kimberly Brown,Engineer,Low,False,6450.026666666668,0.27100382613265034
644,58,65,1961,3,Female,511 Grant Avenue,34.42,-84.11,$20581,41963.0,53857.0,741,1,Victoria Kennedy,Sales,Low,False,4414.723333333333,0.26246169244334294
1912,37,60,1982,7,Female,3510 Mountain View Street,44.96,-93.26,$22059,44976.0,134335.0,684,1,Christopher Taylor,Teacher,Low,False,28656.835000000003,6.645900480256137
1584,27,69,1992,9,Male,9264 Lake Avenue,32.69,-97.01,$22922,46733.0,34333.0,692,2,Monica Stuart,Manager,Low,False,4826.8133333333335,0.23941882609719048
1803,26,60,1993,4,Female,596 Mountain View Lane,41.66,-70.34,$23129,47160.0,64193.0,578,1,Steven West,Nurse,Low,False,4856.393333333333,0.23572349448685329
1824,23,65,1996,7,Male,374 East Lane,40.44,-86.91,$24737,50433.0,97029.0,838,3,Jamie Miller,Student,Low,False,5264.52,0.2526369638926894
340,20,63,1999,8,Male,51 George Avenue,47.3,-122.37,$25363,51713.0,86165.0,809,1,Shelly Anderson,Student,Low,False,5386.818333333334,0.25001102237348455
650,45,65,1974,8,Male,3916 Tenth Boulevard,32.75,-97.33,$11876,24215.0,28552.0,707,6,Barbara Haney,Teacher,Low,False,2673.93,0.3250943629981415
762,49,59,1970,9,Male,813 Fifth Boulevard,40.63,-82.96,$18293,37298.0,52134.0,683,1,Cameron Irwin,Nurse,Low,False,4068.31,0.30890986111855867
1061,25,67,1994,12,Male,8931 Norfolk Drive,33.44,-111.8,$19844,40457.0,68826.0,739,1,Nicole Good,Sales,Low,False,4221.126666666667,0.2520335170675039
1931,58,72,1961,6,Male,8996 Third Street,42.41,-71.16,$40694,82974.0,181429.0,503,2,Nathan Coleman,Sales,Low,False,8501.336666666666,0.22949405837973333
702,46,68,1973,7,Female,33 Tenth Street,40.84,-73.4,$34873,71103.0,136853.0,721,4,David Murray,Engineer,Low,False,7202.003333333334,0.21547670281141454
918,43,75,1976,5,Female,5528 Lake Lane,40.32,-80.21,$14320,29194.0,10895.0,703,2,Colin Golden,Manager,Low,False,3233.7533333333336,0.3292128519558814
1137,52,67,1967,10,Male,8824 Hillside Avenue,35.32,-82.46,$16410,33465.0,98713.0,669,3,Amanda Keller,Nurse,Low,False,3694.3050000000003,0.3247171671896012
66,20,71,1999,6,Female,69 Norfolk Avenue,41.23,-80.81,$15361,31314.0,40331.0,721,4,Taylor Small,Student,Low,False,3371.3633333333332,0.2919575908539312
1406,36,68,1983,7,Male,57 Pine Boulevard,36.12,-95.91,$11633,23718.0,1386.0,712,2,Austin Wheeler,Teacher,Low,False,2538.8633333333332,0.28452483345981955
437,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,$35645,72670.0,28915.0,718,3,Michael Brennan,Sales,Low,False,7411.150000000001,0.2238034952525114
806,24,67,1995,4,Female,8251 Park Lane,40.11,-83.13,$38243,77972.0,6128.0,686,3,Andrew Gonzales,Student,Low,False,7927.3966666666665,0.22003744934078892
891,38,66,1981,10,Female,177 Maple Boulevard,35.44,-94.35,$17093,34854.0,40722.0,746,5,Nicole Parsons,Engineer,Low,False,3741.0066666666667,0.28800367246227127
1191,25,69,1994,12,Female,299 Oak Boulevard,45.19,-123.24,$18098,36902.0,60538.0,711,1,Wyatt Young,Engineer,Low,False,3895.8933333333334,0.2668885155276137
701,28,59,1991,12,Female,7087 Plum Street,27.75,-82.64,$26476,53984.0,76118.0,701,1,Laura Ray,Nurse,Low,False,5608.361666666667,0.24667197688203907
1147,80,69,1939,3,Male,614 Spruce Avenue,40.6,-74.76,$46827,104692.0,6955.0,704,2,Sabrina Young,Retired,Low,False,10704.915,0.22701811026630508
1625,24,66,1995,5,Female,625 Washington Lane,47.67,-122.18,$49629,101191.0,290730.0,659,1,Victoria Boyd,Student,Low,False,10257.495,0.21641193386763646
1664,38,66,1981,10,Male,311 Fifth Drive,42.27,-83.73,$34119,69566.0,50003.0,791,4,Donald Hawkins,Sales,Low,False,7258.896666666667,0.2521455883621311
1273,21,71,1998,4,Male,966 Sussex Boulevard,41.88,-87.97,$24223,49382.0,43126.0,762,1,Nancy Thompson,Student,Low,False,5108.005,0.24126321331659303
1009,41,65,1979,1,Female,9059 Eighth Avenue,36.01,-82.15,$14093,28733.0,0.0,702,3,Kristi Williams,Manager,Low,False,3263.565,0.3629895938467963
1341,87,72,1932,8,Male,4713 First Boulevard,41.15,-85.48,$19914,30349.0,2985.0,686,4,Mason James,Retired,Low,False,3354.9183333333335,0.3265353059408878
925,31,68,1988,3,Male,4165 Valley Avenue,38.76,-89.97,$28710,58538.0,93153.0,610,1,Melissa Russell,Sales,Low,False,6049.401666666666,0.24009737264682757
824,32,66,1987,8,Female,38 Catherine Boulevard,27.75,-82.64,$18100,36901.0,23293.0,695,4,Clinton Medina,Nurse,Low,False,3992.536666666667,0.2983507222026504
563,70,65,1950,1,Male,3485 Federal Avenue,39.87,-75.92,$24725,49531.0,6707.0,737,6,Darin Mathews,Retired,Low,False,5101.376666666666,0.23592336112737455
1612,68,66,1951,8,Male,198 Main Boulevard,41.83,-87.68,$20649,35370.0,14777.0,562,1,Joel Brown,Retired,Low,False,3890.0866666666666,0.31979191405145607
1700,45,62,1975,1,Female,891 Fourth Avenue,40.81,-81.93,$18962,38666.0,116783.0,822,1,Jason Moreno,Nurse,Low,False,4027.2966666666666,0.24987223917653748
963,24,70,1995,12,Female,8094 Catherine Lane,42.63,-71.32,$20458,41714.0,54541.0,687,3,David Rivera,Student,Low,False,4410.553333333333,0.26879800546579086
904,32,66,1987,8,Male,41 Plum Boulevard,37.96,-76.51,$12018,24505.0,52405.0,759,1,Jerry Watson,Sales,Low,False,2815.805,0.37888839012446424
1586,43,65,1977,1,Male,2974 Grant Avenue,40.66,-73.7,$27778,56640.0,104134.0,672,4,Sandra Williams,Nurse,Low,False,5852.446666666667,0.23992514124293787
1286,53,67,1966,10,Female,456 Lincoln Boulevard,42.76,-78.74,$30202,61578.0,85383.0,602,2,Larry Williams,Sales,Low,False,6386.658333333333,0.2445987203221929
719,53,66,1966,11,Female,1959 Forest Street,42.27,-89.06,$24589,50139.0,109623.0,767,3,Robert Matthews,Teacher,Low,False,5134.776666666667,0.22892997467041623
1469,21,68,1998,12,Male,74 Hill Avenue,39.12,-97.7,$16990,34646.0,54205.0,759,1,Claire Clark,Student,Low,False,3701.5183333333334,0.2820591121630203
930,22,65,1998,1,Male,5274 Martin Luther King Lane,32.75,-97.33,$12274,25024.0,29227.0,691,2,Elizabeth Stout,Student,Low,False,2793.911666666667,0.33979140025575455
1814,41,68,1979,1,Female,136 South Street,41.83,-87.68,$16114,32856.0,26535.0,703,3,Colton Figueroa,Sales,Low,False,3532.008333333333,0.2899957389822254
1723,41,66,1978,10,Female,560 Summit Street,39.16,-89.48,$17696,36080.0,80443.0,839,3,Nicole Rocha,Sales,Low,False,3781.095,0.25757039911308205
1377,32,68,1987,11,Female,593 Washington Drive,32.91,-96.62,$14535,29637.0,56446.0,569,3,Michele Sanders,Nurse,Low,False,3291.1450000000004,0.332582245166515
470,56,65,1964,2,Male,281 Martin Luther King Avenue,35.14,-96.49,$14004,28553.0,94214.0,747,3,Frank Campbell,Nurse,Low,False,3115.2566666666667,0.3092522677126747
1804,18,65,2001,9,Male,1335 Norfolk Drive,41.56,-70.55,$21335,43499.0,108468.0,701,4,Matthew Parker,Student,Low,False,4590.253333333333,0.2663058920894732
229,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,$29059,59248.0,173887.0,725,5,Stephen Owens,Engineer,Low,False,6210.503333333334,0.25786591952470983
1512,44,65,1975,6,Male,6995 North Drive,39.77,-86.14,$32865,67008.0,81402.0,778,8,Miranda Gill,Engineer,Low,False,6921.766666666666,0.2395713944603629
1543,31,68,1988,10,Female,5857 12th Avenue,34.14,-118.46,$51976,105963.0,106266.0,684,4,Dale Edwards,Teacher,Low,False,10616.56,0.20229438577616715
147,30,66,1989,4,Male,4096 Sussex Avenue,32.35,-86.28,$27653,56383.0,130152.0,800,4,Sean Figueroa,Engineer,Low,False,5805.191666666667,0.23551957150204855
1941,38,78,1981,8,Male,2867 Federal Drive,33.14,-95.95,$18934,38609.0,27463.0,740,3,Juan Silva,Sales,Low,False,4160.451666666667,0.2931031624750705
901,48,66,1971,9,Male,96 11th Street,30.44,-87.18,$17987,36671.0,39882.0,850,3,Elizabeth Gonzalez,Nurse,Low,False,3851.0750000000003,0.26020288511357753
191,28,65,1991,10,Male,654 Elm Drive,33.71,-84.53,$19550,39860.0,112825.0,728,1,Kelly Sanchez,Engineer,Low,False,4353.123333333333,0.31052383341695927
12,18,63,2002,2,Female,345 George Avenue,38.06,-78.9,$18531,37785.0,58187.0,748,1,Terri Morgan,Student,Low,False,4034.28,0.28123223501389444
1828,50,68,1969,6,Male,35 Hillside Drive,41.83,-87.68,$0,2466.0,5521.0,711,2,Katherine Cummings,Engineer,Low,False,376.4883333333333,0.8320600162206
29,68,60,1951,8,Female,318 Spruce Boulevard,42.47,-70.96,$18682,27358.0,13557.0,665,2,Julia Oconnor,Retired,Low,False,2920.5116666666668,0.28101981138972143
181,26,65,1994,1,Female,118 12th Avenue,33.86,-84.68,$25025,51024.0,181184.0,602,1,Charles Payne,Teacher,Low,False,5308.571666666667,0.2484881624333647
995,40,64,1979,5,Female,1752 Martin Luther King Avenue,35.46,-97.51,$49868,101679.0,307856.0,592,1,Steve Mooney,Teacher,Low,False,10244.074999999999,0.20899005694391168
1218,20,71,1999,6,Male,982 Plum Boulevard,33.92,-118.2,$13632,27801.0,0.0,754,1,Kelly Combs,Student,Low,False,3102.1966666666667,0.33902953131182334
186,61,69,1958,11,Female,49 Bayview Lane,36.1,-115.02,$18897,38536.0,72299.0,705,1,Robert Williams,Sales,Low,False,4125.928333333333,0.28480226281918203
171,43,70,1976,5,Female,5194 Grant Street,34.83,-82.37,$24314,49577.0,142314.0,694,3,Chad Mccoy,Nurse,Low,False,5251.396666666667,0.27108860963753373
1401,24,71,1995,11,Male,9713 Fourth Lane,36.81,-119.75,$17985,36672.0,49660.0,739,2,Chris Robinson,Student,Low,False,3900.6366666666668,0.2763863438045375
1314,43,70,1976,11,Male,857 Jefferson Avenue,29.7,-98.11,$19325,39404.0,71859.0,723,5,Antonio Little,Teacher,Low,False,4255.4766666666665,0.295952695157852
1560,61,60,1958,5,Female,1861 Fourth Boulevard,42.61,-94.14,$18849,18452.0,16827.0,741,6,Susan Hopkins,Engineer,Low,False,2261.015,0.4704194667244743
613,39,69,1980,9,Female,7549 Fourth Lane,41.87,-88.01,$27741,56562.0,111495.0,712,4,Joseph Jenkins,Nurse,Low,False,5748.04,0.2194844595311339
346,90,74,1929,11,Female,495 Ocean View Lane,34.43,-119.68,$25249,48580.0,1785.0,687,7,Nathan Nichols,Retired,Low,False,5051.740000000001,0.2478567311650886
812,41,67,1978,4,Female,6946 Park Drive,42.78,-72.48,$20338,41469.0,119423.0,659,1,Jonathan Wolfe,Nurse,Low,False,4475.1033333333335,0.2949731124454413
13,52,61,1967,6,Female,4222 Ocean View Drive,37.89,-85.96,$15879,32378.0,65919.0,588,4,Todd White,Engineer,Low,False,3664.361666666666,0.3580931496695286
602,57,67,1963,1,Male,46 South Street,36.34,-79.67,$16888,34437.0,0.0,681,4,Kelly Allen,Teacher,Low,False,3698.6883333333335,0.2888538490576996
657,83,68,1936,11,Female,2780 Martin Luther King Drive,44.45,-95.78,$20697,33897.0,533.0,705,4,Dawn Gomez,Retired,Low,False,3517.796666666667,0.24534796589668717
909,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,$24044,49023.0,66148.0,583,5,Angela Chung,Engineer,Low,False,5152.703333333333,0.26129449442098596
183,24,65,1995,12,Female,84 Second Lane,41.83,-87.68,$18937,38609.0,39867.0,798,3,David Terry,Student,Low,False,4129.248333333334,0.2834049055919607
1792,18,68,2001,11,Female,1987 Hillside Lane,44.02,-72.23,$15062,30712.0,38054.0,723,2,Ronald Miller,Student,Low,False,3386.4466666666667,0.3231753060692889
1599,22,68,1997,7,Male,71 Madison Street,31.84,-106.43,$16011,32645.0,59851.0,790,3,Marie Johnson MD,Student,Low,False,3671.4833333333336,0.3496033083167408
1267,81,65,1938,10,Female,9574 Ocean Drive,47.83,-122.32,$28248,31912.0,2182.0,630,4,John Walsh,Retired,Low,False,3472.1766666666667,0.3056568062170971
411,30,67,1990,1,Male,649 Sussex Street,43.97,-75.91,$18401,37521.0,65701.0,775,2,Angela Bruce,Nurse,Low,False,4020.281666666667,0.2857701020761708
350,62,70,1957,8,Female,102 Seventh Avenue,39.14,-76.77,$28673,58463.0,141151.0,737,4,Erin Madden,Manager,Low,False,5969.634999999999,0.22531549869148002
1323,36,68,1983,3,Female,28 Second Boulevard,32.34,-108.7,$15407,31414.0,42233.0,719,4,Stephanie Ellison,Government Official,High,True,3417.316666666667,0.3053988667473102
934,32,63,1987,12,Female,2017 Ninth Drive,42.38,-76.39,$20159,41106.0,106963.0,762,3,Steven Schwartz,Sales,Low,False,4257.455,0.2428711137060283
421,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,45876.0,58252.0,790,7,Denise Glass,Engineer,Low,False,4868.461666666667,0.27346630046211545
223,37,67,1982,10,Female,3748 Mountain View Drive,38.78,-121.37,$28760,58637.0,87340.0,803,6,Diana Daniels,Engineer,Low,False,6117.451666666667,0.2519300100619063
1402,35,63,1984,10,Male,626 Federal Drive,34.72,-92.35,$47364,96574.0,265319.0,590,3,Cassie Jefferson,Sales,Low,False,9702.181666666665,0.2055644376333174
1650,18,67,2002,2,Male,701 Pine Drive,40.71,-74.06,$21642,44128.0,142368.0,687,3,Daniel Thomas,Student,Low,False,4784.338333333334,0.3010347171863672
354,77,72,1942,8,Female,9 Plum Boulevard,38.86,-104.76,$22185,31942.0,11845.0,713,6,Samantha Hickman,Retired,Low,False,3336.443333333333,0.2534381065681548
314,27,66,1992,6,Male,1039 Bayview Drive,39.0,-77.4,$28410,57927.0,87736.0,557,1,Justin Knight,Sales,Low,False,6005.141666666666,0.24400883871079113
1457,20,66,1999,6,Male,11162 Oak Drive,41.57,-93.61,$22425,45725.0,102164.0,688,4,Megan Fernandez,Student,Low,False,4740.956666666666,0.2442095133952979
1613,39,65,1980,12,Male,4784 Park Boulevard,44.44,-69.83,$21647,44134.0,0.0,792,4,Patrick Gibbs,Sales,Low,False,4630.645,0.2590687451851182
945,19,66,2001,2,Male,751 Birch Avenue,32.79,-117.25,$27748,56579.0,79726.0,705,2,Angela Mcgee,Student,Low,False,5777.173333333333,0.22529701832835508
586,37,63,1983,2,Male,372 12th Boulevard,35.57,-82.54,$22983,46864.0,58954.0,751,4,Brent Hall,Nurse,Low,False,4829.791666666667,0.23671688289518608
119,44,67,1975,9,Female,60 Little Creek Avenue,36.16,-115.28,$27761,56605.0,87970.0,624,3,Larry Austin,Engineer,Low,False,5771.503333333333,0.2235321968024025
1312,31,66,1988,4,Female,5190 Grant Street,37.3,-121.8,$25115,51209.0,76900.0,765,1,Tracy Nguyen,Nurse,Low,False,5320.435,0.24675779648108734
1529,51,69,1968,4,Male,310 Birch Avenue,26.23,-80.13,$37424,76305.0,112785.0,692,3,Rachel Hayes,Sales,Low,False,7736.94,0.2167391389817181
326,18,61,2001,3,Male,644 Birch Avenue,40.26,-80.18,$30076,61325.0,83899.0,652,1,Juan Bennett,Student,Low,False,6147.506666666667,0.2029364859355891
1596,42,69,1977,3,Male,188 Washington Avenue,34.28,-118.44,$15583,31772.0,17286.0,734,4,Kevin James,Engineer,Low,False,3463.843333333333,0.308262621175878
714,61,67,1958,10,Female,72 Second Street,45.34,-122.66,$35992,73383.0,155191.0,760,2,Elizabeth Wright,Nurse,Low,False,7638.88,0.2491525285147786
887,55,66,1964,4,Male,3999 West Lane,42.25,-71.9,$26137,53287.0,51026.0,816,4,Derrick James,Nurse,Low,False,5572.764999999999,0.2549623735620319
1425,88,67,1931,4,Female,95 Sixth Avenue,35.33,-89.88,$19115,19225.0,1644.0,809,8,Brittany Price,Retired,Low,False,2224.0616666666665,0.38823094928478535
1645,62,65,1957,11,Female,58 Federal Lane,41.47,-81.85,$29692,60541.0,160456.0,716,3,Brandon Hahn,Sales,Low,False,6341.9783333333335,0.2570611651608002
1863,44,61,1975,12,Female,25 Hill Drive,42.29,-85.22,$21639,44124.0,107162.0,850,1,Philip Garcia,Government Official,High,True,4612.446666666667,0.2544048590336325
1576,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,$24578,36764.0,839.0,712,8,Jeffrey Hawkins,Retired,Low,False,3836.03,0.2521042324012621
1268,47,63,1972,9,Male,857 Catherine Avenue,34.2,-86.15,$14516,29597.0,44388.0,513,4,Ashley Davis,Sales,Low,False,3353.0533333333333,0.3594837314592695
1565,37,66,1983,1,Female,33 Mill Street,39.09,-84.51,$18959,38656.0,47523.0,584,1,Linda Mueller,Engineer,Low,False,4161.705,0.29192001241721854
